AgeGrp,Sex,Genotype,Diet,Line,Ymaze.Distance_mean,Ymaze.Distance_sd,Ymaze.MeanSpeed_mean,Ymaze.MeanSpeed_sd,Ymaze.SponAlt_mean,Ymaze.SponAlt_sd,Ymaze.TotalArmEntries_mean,Ymaze.TotalArmEntries_sd,Ymaze.AltArmReturns_mean,Ymaze.AltArmReturns_sd,Ymaze.Percent.SponAlt_mean,Ymaze.Percent.SponAlt_sd,Ymaze.Percent.AltArmReturns_mean,Ymaze.Percent.AltArmReturns_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
2,Male,5XFAD,6% Extruded,B6xBXD74,12.151,3.436274546933752,0.025454545454545455,0.007109532653097146,14.545454545454545,5.8775381364525865,26.636363636363637,8.599808716286075,7.7272727272727275,3.966308325332479,56.86363636363637,20.610435300838343,32.72727272727273,17.271451308533116,58.77272727272727,5.975599736243401,1.9249999999999998,0.19624450250110126,22
2,Male,5XFAD,6% Extruded,B6xBXD75,10.467916666666666,3.6675551614554944,0.021833333333333333,0.007648055545247327,14.166666666666666,5.576867335284417,23.5,7.762787486799918,4.833333333333333,2.838656550992521,65.20833333333333,12.402591477683963,21.875,9.852443969590137,64.04166666666667,9.004729031322166,2.1,0.2957525405087694,24
2,Male,5XFAD,6% Extruded,B6xBXD77,11.318473684210526,4.034627896492797,0.02363157894736842,0.00848665963809469,15,6.83942817622773,26.789473684210527,9.641224837865208,6.105263157894737,3.6193114268709126,58.526315789473685,12.993025569523535,23.473684210526315,9.245830417921317,61.526315789473685,7.8341731539357715,2.0173684210526317,0.25577425170696383,19
2,Male,5XFAD,6% Extruded,B6xBXD78,9.6845,1.9686444937715755,0.020125,0.004356850107261307,12.5,3.8172540616821107,21.5,5.5805785670356025,4.875,2.100170061141308,64.625,9.395097505766353,25.25,7.245688373094719,49.5,0.9258200997725514,1.6225,0.03240370349203923,8
2,Male,5XFAD,6% Extruded,B6xBXD83,9.976115384615385,2.4804184699670833,0.02076923076923077,0.00526351739662893,14.038461538461538,4.303308208629907,23.923076923076923,6.039358091208547,5.230769230769231,2.405122737952345,64.07692307692308,10.480164414447234,23.76923076923077,8.774087723781623,57.96153846153846,9.791754773198802,1.8992307692307693,0.32039878997178595,26
2,Male,5XFAD,6% Extruded,B6xBXD87,12.156129032258065,3.2544535408363666,0.02535483870967742,0.006780110063495893,15.35483870967742,5.80544794192934,26.612903225806452,7.614361077835481,5.903225806451613,2.947935308083466,62.29032258064516,12.31041171363248,24.032258064516128,9.232131826643082,60.58064516129032,6.606936726140625,1.9841935483870967,0.2169757927135097,31
2,Male,5XFAD,6% Extruded,B6xBXD89,16.066666666666666,4.05221696523438,0.03333333333333333,0.00850490054811538,21,6.557438524302,35.666666666666664,10.016652800877813,8.666666666666666,5.131601439446884,62.333333333333336,4.509249752822894,24.666666666666668,11.150485789118488,55,0,1.8,0,3
2,Male,5XFAD,6% Extruded,B6xBXD98,11.086,NA,0.023,NA,15,NA,27,NA,8,NA,60,NA,32,NA,61,NA,2,NA,1
2,Male,5XFAD,6% Extruded,B6xBXD99,13.314103448275862,3.2557672822330397,0.027689655172413792,0.006730015115010951,17.551724137931036,5.09612042143371,31.103448275862068,8.812915958111088,7.655172413793103,3.7538157926203715,61.310344827586206,9.509782362974088,26.137931034482758,8.043294180917925,62.51724137931034,10.652366234970561,2.0486206896551726,0.346716476780288,29
2,Male,5XFAD,6% Extruded,B6xD2,11.182930232558139,2.6387087606607973,0.023302325581395347,0.0055743241474636804,14.883720930232558,4.22695039414369,24.511627906976745,6.397068126896496,5.325581395348837,2.377683248484082,67.13953488372093,11.44881236375288,23.162790697674417,9.400937725664189,60.48837209302326,8.76511508908565,1.9827906976744185,0.2865419904522874,43
2,Male,5XFAD,6% Extruded,B6xD2Gpnmb,10.298054054054054,3.837393255453107,0.021351351351351352,0.007909966344275276,14.108108108108109,6.212817323815267,24.243243243243242,9.22678891238082,4.945945945945946,2.7883283118698157,62.513513513513516,10.66568126078952,22.72972972972973,13.374205373380857,67.64864864864865,8.15548968560515,2.215945945945946,0.26856056072099416,37
2,Male,Ntg,45% HFD,B6,16.020190476190475,3.5344773392829616,0.03333333333333333,0.007302967433402215,19.80952380952381,4.578417276953332,36,8.927485648266257,10.523809523809524,4.7393991984116255,59,6.48074069840786,29.38095238095238,8.291418397814638,63.523809523809526,5.81049952774327,2.0828571428571427,0.19105347045115031,21
2,Male,Ntg,45% HFD,B6xBXD113,11.386533333333333,3.239070564808603,0.0238,0.006826419266350405,16.533333333333335,6.401636695482834,26.8,7.957027442097062,5.133333333333334,2.3864697976798483,66.06666666666666,8.353499409286648,21,7.358183005529092,53.266666666666666,3.1502078540644782,1.7466666666666666,0.10237652260627134,15
2,Male,Ntg,45% HFD,B6xBXD12,15.13375,2.563959555063223,0.031375,0.0052392747589718935,19.0625,4.918926034545888,35.125,7.374505633148119,11,3.22490309931942,57.75,8.1363382427231965,33.25,7.343931735339956,55.625,5.748912940721924,1.824375,0.18725984620307687,16
2,Male,Ntg,45% HFD,B6xBXD124,11.407703703703703,3.0846345727319866,0.023666666666666666,0.0065280460028545005,14.88888888888889,4.299672020884789,25.25925925925926,6.68863900490165,6.074074074074074,3.099949452763159,65.07407407407408,10.975237603616629,25.62962962962963,9.919476367027213,62.592592592592595,6.046354650399244,2.0522222222222224,0.19935151276332372,27
2,Male,Ntg,45% HFD,B6xBXD125,15.09608695652174,3.1485904192921788,0.03147826086956522,0.006584206759825096,21,4.945153734166962,37.30434782608695,9.037471401230725,11.08695652173913,5.247623215048373,60.52173913043478,7.721690613386019,30.47826086956522,8.737950483730524,62.95652173913044,10.889854581504938,2.063913043478261,0.3569917127945025,23
2,Male,Ntg,45% HFD,B6xBXD14,12.473833333333333,2.1204727255284714,0.025916666666666668,0.004412597250231843,15.875,4.571295126157879,28.916666666666668,4.781455724000768,8.125,2.7554294228573206,58.333333333333336,12.063839848243095,30.125,8.62409415533017,62.375,8.133732765197795,2.0454166666666667,0.267142351999611,24
2,Male,Ntg,45% HFD,B6xBXD152,8.94045,3.4009702094827987,0.0186,0.00717745006765524,12.3,5.876805433674247,20.85,9.343024417347838,4.45,3.5463101654358553,67.9,13.965747572656392,21.35,13.515196125687169,54.7,8.688164968870918,1.7955,0.2846322650645732,20
2,Male,Ntg,45% HFD,B6xBXD154,13.848722222222223,2.6135187415471695,0.028833333333333332,0.005447611457164992,19.61111111111111,4.3540230063550744,32.666666666666664,7.530330826261299,6.666666666666667,2.9104275004359956,64.72222222222223,8.648737109819633,21.77777777777778,7.952473204315717,58,2.930569107548506,1.9033333333333333,0.09719598151945065,18
2,Male,Ntg,45% HFD,B6xBXD16,14.669166666666667,3.9892069577191847,0.03075,0.008302518785393875,17.75,6.662309181985149,33.583333333333336,10.799480907839408,8.583333333333334,4.66043956829149,56.166666666666664,8.189054039423972,26.833333333333332,10.903154950691468,57.583333333333336,4.870287154747343,1.8883333333333332,0.16134848413707922,12
2,Male,Ntg,45% HFD,B6xBXD161,13.007333333333333,2.939811124762161,0.027083333333333334,0.00620600457247843,17,5.0647975194516395,29.791666666666668,8.203812298674565,7.666666666666667,3.8972305291195504,62.166666666666664,10.768983911806798,27.333333333333332,9.662417856860658,59.625,8.39675144223102,1.9541666666666666,0.2744308999376341,24
2,Male,Ntg,45% HFD,B6xBXD169,12.941583333333334,3.9051099958528885,0.02691666666666667,0.008224653642326338,18.833333333333332,5.104700874144611,31.5,6.269317971365542,7.541666666666667,2.7659288347389888,63.666666666666664,9.005634307219138,25.833333333333332,8.884117076664628,63.625,9.739263877191398,2.08625,0.31815791129836635,24
2,Male,Ntg,45% HFD,B6xBXD19,12.223375,2.82302407715864,0.025458333333333333,0.005941593745106111,15.791666666666666,4.064471372298233,27.916666666666668,6.788203749514855,6.416666666666667,2.733315659186407,61.583333333333336,10.012673129010345,24.208333333333332,8.958741985960668,62.833333333333336,10.205142210485452,2.0595833333333333,0.33594097782156634,24
2,Male,Ntg,45% HFD,B6xBXD28,7.720806451612903,2.370269371743148,0.016096774193548387,0.004989020202469134,10.387096774193548,4.702321549722993,18.322580645161292,6.2630508900705015,3.5806451612903225,2.0457141140831823,63.096774193548384,18.041350353580665,23.322580645161292,12.544287137376369,63.38709677419355,10.913836537029004,2.0787096774193548,0.3574049238187584,31
2,Male,Ntg,45% HFD,B6xBXD31,12.403833333333333,2.653699411513419,0.025833333333333333,0.005492419017761361,18.666666666666668,7.420691791650336,30.333333333333332,9.852241707685955,7,4.560701700396552,65.5,14.223220451079285,23.666666666666668,11.039323650779819,53.833333333333336,9.43221430347438,1.765,0.306512642479882,6
2,Male,Ntg,45% HFD,B6xBXD32,13.646,3.965074994787074,0.028375,0.008122939299117213,18.75,7.592289321598403,34.5,10.184021097498066,10,4.928053803045811,58.5,16.080156360291667,29,8.864052604279182,52.625,9.410290719662779,1.72625,0.30542417810551376,8
2,Male,Ntg,45% HFD,B6xBXD34,12.484857142857143,1.746110575781827,0.026142857142857145,0.003625307868699863,19,3.559026084010437,29.285714285714285,2.4299715851758235,6.571428571428571,2.439750182371333,69.14285714285714,8.234653836654205,24.428571428571427,9.253056123197764,60.42857142857143,6.852180744287248,1.98,0.22524061208701537,7
2,Male,Ntg,45% HFD,B6xBXD38,12.692142857142857,3.6902900602217477,0.026523809523809522,0.007685174348178755,17.047619047619047,6.40684158128005,28.19047619047619,10.023068630010709,7.238095238095238,3.4771362053385526,65.52380952380952,7.769292423503234,27.61904761904762,6.636838030841121,62.57142857142857,11.142582414195681,2.0514285714285716,0.3668144723737835,21
2,Male,Ntg,45% HFD,B6xBXD39,12.512157894736841,2.3170512693497574,0.02605263157894737,0.004824401911239319,17.63157894736842,4.912687953043283,28.31578947368421,6.625310320438225,6.105263157894737,3.160427833943887,66.89473684210526,14.609337717296144,23.36842105263158,12.535330188071498,62.05263157894737,6.22248328608555,2.0336842105263155,0.2034483425102682,19
2,Male,Ntg,45% HFD,B6xBXD42,12.30125,3.6417604145065154,0.025500000000000002,0.007549834435270751,14.5,5,30.5,12.233832869001711,9.5,4.358898943540674,52,8.831760866327848,34.5,9.9498743710662,56,8.082903768654761,1.8399999999999999,0.2655811238272277,4
2,Male,Ntg,45% HFD,B6xBXD48a,11.377375,2.7251152498564166,0.023625,0.005705573715987852,15.625,3.9256482631170977,25.25,7.186296483088987,5.75,3.2841611235921855,69.25,9.953463144626024,23.75,9.145646895810987,56.625,4.983902658989812,1.8575,0.16289786458303954,8
2,Male,Ntg,45% HFD,B6xBXD49,13.171666666666667,1.7542193325427318,0.027666666666666666,0.0038815804341359034,20,4.242640687119285,31.833333333333332,2.857738033247041,7.5,3.2093613071762426,66.66666666666667,11.254628677422755,25.333333333333332,10.366613075960087,64,13.885243966167826,2.1,0.4522830971858223,6
2,Male,Ntg,45% HFD,B6xBXD50,10.131521739130434,3.171642302850875,0.021043478260869566,0.006595303155687009,13.826086956521738,5.236690262101223,22.695652173913043,8.098455422928136,4.869565217391305,3.8882614463406155,67.78260869565217,17.707103150325988,22.695652173913043,14.499011824035382,58.56521739130435,7.826679819441155,1.92,0.25647966426564545,23
2,Male,Ntg,45% HFD,B6xBXD55,16.324736842105263,2.402946983326591,0.03394736842105263,0.005082362576275442,23.263157894736842,4.1612245161351495,38.05263157894737,5.911135294326823,9.789473684210526,3.3595460567764714,64.63157894736842,6.2911801252563935,26.736842105263158,6.821877431902924,58.21052631578947,7.828572648165331,1.9078947368421053,0.2544837682526993,19
2,Male,Ntg,45% HFD,B6xBXD60,11.689,2.3127687037235427,0.024285714285714285,0.004713786187321208,15.285714285714286,3.811492165474373,26.357142857142858,6.3923890184059795,6.857142857142857,2.878491668515698,64.07142857142857,10.45476914150656,27.857142857142858,7.654633014939814,55.357142857142854,5.358058529802675,1.8164285714285715,0.17455909922109222,14
2,Male,Ntg,45% HFD,B6xBXD61,12.709074074074074,3.2982541177221667,0.02648148148148148,0.0068689399606006295,17.296296296296298,5.594054638046297,28.25925925925926,8.145752043444261,5.592592592592593,3.04149835619095,66.5925925925926,11.225860457886647,20.51851851851852,8.059253498405852,58.592592592592595,4.040746877451658,1.9222222222222223,0.1310411953234358,27
2,Male,Ntg,45% HFD,B6xBXD62,10.407785714285714,3.995374136299502,0.021642857142857144,0.00833534774187748,14.785714285714286,6.693033938110825,24.214285714285715,8.87675071727844,5.928571428571429,3.0750681221794025,66.14285714285714,13.727328962313115,26.642857142857142,9.052047306524665,57.142857142857146,6.859660709899948,1.875,0.22294359410811995,14
2,Male,Ntg,45% HFD,B6xBXD65,15.811421052631578,4.044531978359994,0.03294736842105263,0.008507994176789303,21.63157894736842,7.410282093264358,37.36842105263158,11.186353423881108,9.526315789473685,4.753576677415667,62.05263157894737,11.340554974713667,26.105263157894736,9.079248236391143,57.1578947368421,9.494227239601598,1.8736842105263158,0.3096630880007746,19
2,Male,Ntg,45% HFD,B6xBXD66,14.892,3.1222803276522826,0.030947368421052633,0.0064418224147667884,19.105263157894736,5.425195714258767,33.473684210526315,7.089651464968982,9,3.80058475033046,60.526315789473685,9.97980416782164,28.263157894736842,9.608110608943061,59.473684210526315,6.012657214878105,1.9494736842105262,0.1965952888609978,19
2,Male,Ntg,45% HFD,B6xBXD68,14.3125,2.710155177888398,0.02988888888888889,0.00562440991821405,20,4.5374260648651505,32.111111111111114,5.290267299917383,7.5,2.093407017561676,66.11111111111111,7.638054024491169,25.38888888888889,7.130208221436857,59,8.345481341632093,1.9333333333333333,0.27194290058111575,18
2,Male,Ntg,45% HFD,B6xBXD73,12.638866666666667,3.7972233439461425,0.026266666666666667,0.007986297789398562,17.266666666666666,6.261750858148527,27.933333333333334,9.261800709416738,6.466666666666667,3.27035748737628,66.26666666666667,7.7502688125423544,24.733333333333334,7.004760286167305,56.06666666666667,4.949266419908923,1.8379999999999999,0.16182883373667206,15
2,Male,Ntg,45% HFD,B6xBXD74,13.984666666666667,3.7434158109049727,0.02919047619047619,0.007865233929255045,17.904761904761905,5.8472622816559365,30.285714285714285,9.072722067510153,8.476190476190476,4.057327292923848,63.142857142857146,11.337044210400322,30.761904761904763,12.617070824501074,57.476190476190474,4.007730624917893,1.8842857142857143,0.1326111393726571,21
