AgeGrp,Sex,Genotype,Diet,Line,CFC.Baseline_mean,CFC.Baseline_sd,CFC.PS1_mean,CFC.PS1_sd,CFC.PS2_mean,CFC.PS2_sd,CFC.PS3_mean,CFC.PS3_sd,CFC.PS4_mean,CFC.PS4_sd,CFA.Threshold_mean,CFA.Threshold_sd,CFA.Slope_mean,CFA.Slope_sd,CFM.Bin1_mean,CFM.Bin1_sd,CFM.Bin2_mean,CFM.Bin2_sd,CFM.Bin3_mean,CFM.Bin3_sd,CFM.Bin4_mean,CFM.Bin4_sd,CFM.Bin5_mean,CFM.Bin5_sd,CFM.Total_mean,CFM.Total_sd,CFM.Threshold_mean,CFM.Threshold_sd,Age.Tested.Days_mean,Age.Tested.Days_sd,Age.Tested.Months_mean,Age.Tested.Months_sd,sample.n
6,Male,Ntg,6% Extruded,B6xBXD5,0.355,0.40991869112463425,24.1675,17.284064674337074,45,23.37903476764314,44,15.933566246554262,55.335,35.4749155507569,15.6725,6.1632479262155275,9.250250000000001,10.229944977857896,61.9725,14.427902076647642,64.7475,21.02842104549618,57.2625,36.08979391739443,50.28,32.678829028388805,44.055,28.595701891484786,55.667500000000004,24.610097351832373,26.7775,3.262681667994392,190,0,6.23,0,4
6,Male,Ntg,6% Extruded,B6xBXD50,2.90875,2.874038659149475,18.75,31.223236310707538,47.75125,24.39652108542176,49.417500000000004,19.404781995315336,47.58375,24.0337215104706,15.79125,4.357569563414908,8.816749999999999,8.983351375103362,32.925000000000004,26.748727072516928,44.246249999999996,22.783660772893494,38.8675,23.540245022392728,29.6625,22.637478879062485,29.30875,18.91073273302756,34.97875,20.0418736203551,22.9,8.397166188661506,179,6.2335497797918364,5.8675,0.20443301382814158,8
6,Male,Ntg,6% Extruded,B6xBXD55,0.8128571428571428,0.9287574905164837,3.237142857142857,3.700093306416809,8.38,7.0652294135906635,45.04714285714286,26.287484800620565,58.95285714285714,19.50302943500976,15.481428571428571,2.83580340510074,20.38142857142857,8.89651401499754,40.32,21.538549161909675,36.901428571428575,19.71755261061527,43.71142857142857,24.15348382640444,44.91571428571429,27.079037930437913,24.03142857142857,17.722279225663414,37.97428571428571,17.51544162269668,19.245714285714286,5.780697354537937,180.71428571428572,6.600865744084526,5.924285714285714,0.21686071896166811,7
6,Male,Ntg,6% Extruded,B6xBXD60,1.1171428571428572,1.6725700213116568,12.381428571428572,12.073014576003002,40.57142857142857,17.7617092163371,55.52285714285714,18.522687632815522,56.28714285714286,21.307539130775375,14.45,4.0914015528504,14.666857142857141,5.19586667228774,50.997142857142855,13.859127815613933,64.58857142857143,15.130292383792442,51.378571428571426,23.36863170190004,40.831428571428575,22.517275907305358,46.82714285714286,22.545445744307735,50.92142857142857,12.609346306835826,19.94857142857143,4.244154523464905,186,3.7416573867739413,6.098571428571429,0.12294017127971545,7
6,Male,Ntg,6% Extruded,B6xBXD61,3.9477777777777776,3.459963069809336,19.63111111111111,16.19810439869774,29.25888888888889,21.91957255767345,37.406666666666666,23.947513440856444,55.70444444444445,15.673192169362876,13.53888888888889,3.7183949643779255,11.636777777777777,5.600813083333924,32.324444444444445,15.020111610030659,36.24,13.795956835247056,31.583333333333332,12.781830854771941,32.89,14.052600293184176,30.50111111111111,14.764768406958204,32.708888888888886,10.734700094139152,17.08111111111111,3.414836908420534,178.33333333333334,9.899494936611665,5.846666666666667,0.32526911934581204,9
6,Male,Ntg,6% Extruded,B6xBXD62,11.402,6.224915260467406,49.734,11.9116845995854,47.598,14.004094758319797,70.8,4.838848003399155,67.198,12.783079441198822,14.286,3.9262743154293234,7.559400000000002,2.0525611562143538,61.55,19.17209430396168,68.16,18.90801285169862,59.156,20.003224240106892,64.17,17.320381058163818,54,9.059870308122518,61.394,11.583513283973907,16.622,2.6029540910281144,178.8,3.8340579025361627,5.862,0.12597618822618845,5
6,Male,Ntg,6% Extruded,B6xBXD64,0.71,1.2297560733739028,17.553333333333335,10.204392844914063,16.89,3.669495878182724,24.666666666666668,8.082903768654761,48,24.039319873906585,14.783333333333333,1.694736951073333,9.911666666666667,7.507509396153516,16.63,15.403337300728046,19.953333333333333,12.63710541751288,25.35,10.439688692676617,15.52,10.454477509660633,19.566666666666666,6.471756587923664,19.436666666666667,9.778800199070096,22.223333333333333,5.347909248793712,209,0,6.85,0,3
6,Male,Ntg,6% Extruded,B6xBXD65,1.066,2.383648464014776,19.997999999999998,26.139561396473354,40.668,19.36236349209466,59.868,12.029011596968388,61.066,9.526315132305879,11.944,1.7971588688816575,14.2404,8.824322823877196,63.192,13.657286333675517,73.302,6.984287365222024,60.576,31.076290480042818,36.763999999999996,19.758667212137563,50.844,28.740569409808153,56.942,15.270287161674466,13.272,4.563991673962607,176,0,5.77,0,5
6,Male,Ntg,6% Extruded,B6xBXD65a,0.47333333333333333,0.8198373822492685,12.223333333333334,7.957294347536312,40.666666666666664,14.047538337136986,46,17.754686705205476,55.776666666666664,13.66710039962147,13.33,5.08164343495291,13.599333333333334,6.29384535346503,78.42,19.430663910427768,75.46333333333334,20.841548247031298,79.01,17.143123986018416,72.58,18.479466983655126,52.89,19.965272349757715,71.66,17.849137234051405,17.986666666666668,3.890711160357877,205,0,6.72,0,3
6,Male,Ntg,6% Extruded,B6xBXD66,1.4211111111111112,2.007382900971091,19.63,18.104047889905726,36.147777777777776,11.850358409957247,40.74,17.921295991082786,65.26,20.48262312302797,14.163333333333334,3.3501455192274863,14.14822222222222,6.174741265384683,35.42666666666667,23.764822742869345,37.52222222222222,29.233683815838955,35.526666666666664,23.024441361301257,21.212222222222223,20.069391357100105,23.434444444444445,24.647615559679963,30.616666666666667,20.191454875763657,17.174444444444443,5.604844135011944,190.77777777777777,5.472151719794001,6.2555555555555555,0.1797992707932314,9
6,Male,Ntg,6% Extruded,B6xBXD68,0.5633333333333334,1.0087748344733165,24.221666666666668,22.732408070124613,27.333333333333332,19.013305516576192,42.776666666666664,24.92411014794042,43.446666666666665,23.546033777829052,13.915000000000001,2.3781232095919673,7.3118333333333325,7.87020984260691,41.833333333333336,14.073729664401924,48.22833333333333,14.235029212006088,33.333333333333336,19.5121568942715,38.72833333333333,22.481516333794453,39.555,20.496826827584798,40.36333333333333,16.132560449806675,18.9,5.28101126679351,190,0,6.23,0,6
6,Male,Ntg,6% Extruded,B6xBXD69,0.32,0.7155417527999327,2.132,1.6574438150356712,22.266,12.245743342076054,35.734,15.14802561392078,63.602000000000004,9.386621863055952,14.002,2.5977624987669676,19.787799999999997,4.2328578053130945,60.974000000000004,6.169848458430729,60.797999999999995,13.666743211167756,55.522,14.360336695217143,45.764,10.395183019071863,23.2,12.741775778909313,49.272,6.638401162930723,18.006,4.690786714400902,202.8,3.8340579025361627,6.652,0.12597618822618845,5
6,Male,Ntg,6% Extruded,B6xBXD73,0.071,0.22452171387195494,8.121,8.13370689032853,16.463,13.889278078991563,31.112000000000002,16.511525133137226,46.997,25.87572137480744,12.926,2.097571082095776,13.127699999999999,8.222147543880086,41.397,25.823111547604018,46.099,23.748795735550228,42.794000000000004,25.030048253160754,34.457,16.088178579317177,34.111,21.457481704783323,39.788,20.02847794738504,14.735,2.6025340215515596,185.8,8.854377448471462,6.0920000000000005,0.29092954473549115,10
6,Male,Ntg,6% Extruded,B6xBXD74,1.90875,2.8782208666366893,19.085,17.27863172492875,36.5025,15.87051781493867,45.5,19.395990749194976,58,12.04736722868765,14.83375,5.493112408149994,12.57425,8.738778776236416,50,18.12643846508661,60.1725,15.294791597141817,57.5375,25.280234939007755,42.32,19.628260966561164,36.42,11.593769262594703,49.30625,13.475825908959028,22.86,8.97655676908309,182.125,5.841660722773962,5.9712499999999995,0.1919402808911448,8
6,Male,Ntg,6% Extruded,B6xBXD75,1.4580000000000002,1.7067132155110303,13.866,22.29615841350254,13.597999999999999,7.852332137651844,34.934,22.879918706149287,29.864,26.0909137440604,14.05,3.3597842192617073,6.933,7.074033290846177,32.592,15.233839634182843,27.36,20.84155224545427,31.932,25.075539276354554,32.684,21.975209441550266,24.666,19.255645405958223,29.84,19.098314061717595,17.56,3.9662891977262578,181.2,5.761944116355173,5.942,0.18952572384771446,5
6,Male,Ntg,6% Extruded,B6xBXD77,2.84,6.335791753432016,4.9037500000000005,12.020020130123386,28.27875,26.433798947289326,34.80375,21.864129748125286,47.7,33.15317739566709,13.66125,3.5270280386912556,13.491375,10.663326014730517,28.6575,19.374398976853083,35.31,24.691137218501243,27.521250000000002,18.469372668981325,21.59625,14.620357565981172,27.4725,15.04575379111519,28.11125,16.245060293165164,24.5975,13.081443509250587,180.125,11.75265927354316,5.905,0.3861161927266384,8
6,Male,Ntg,6% Extruded,B6xBXD78,0.355,0.5020458146424487,52.33,21.213203435596427,60,20.746512960013305,72,8.48528137423857,82,0.9475230867899761,12.215,1.87383297014435,10.100999999999999,7.305827263219408,60.755,15.67655733890576,61.975,14.898739879600562,78.16,7.056925676241747,75.61,5.642712113868642,60,8.48528137423857,67.31,0.9758073580374323,14.18,3.2244069222106573,207,0,6.79,0,2
6,Male,Ntg,6% Extruded,B6xBXD81,0.755,1.0893576088686396,10.3325,10.277880374863292,45,19.30212078157907,33.335,17.981183683691867,62.667500000000004,24.061618641867522,13.085,4.342752583327767,14.533999999999999,7.87166327193095,50.6125,22.130897519079518,57.2625,22.03564593259446,43.125,9.971086533907256,40.9075,13.41006928890874,40.5,14.05107113354708,46.5125,12.283426164280604,32.6025,11.319924543329194,190,0,6.23,0,4
6,Male,Ntg,6% Extruded,B6xBXD83,1.919,2.7796980251658834,22.467,16.579256818888677,40.667,15.420733553671608,54.867,17.39676026672144,62.466,12.432760665989584,13.982,2.3825094146951677,13.419699999999999,6.612984937899744,41.175000000000004,16.72365340867041,46.696,19.18006499815194,41.618,20.099520060605094,36.52,17.69040103810224,42.177,13.331476579050715,41.632,14.643140070050245,14.478,4.512099289687672,189.9,9.562077877393246,6.227,0.31475034198198704,10
6,Male,Ntg,6% Extruded,B6xBXD87,2.718571428571429,4.508508358542504,24.189999999999998,20.472875551161184,34.66571428571429,16.294125584744602,61.04714285714286,21.43405056935165,46.47857142857143,15.422933603967207,13.854285714285714,5.859666819717248,9.324714285714286,6.790463673767935,53.058571428571426,24.98934334776288,56.254285714285714,32.95349847747219,47.355714285714285,32.968566270081595,34.082857142857144,29.947282411089052,35.65,29.722230737278114,45.29571428571429,26.094045845200558,14.84,6.328296242539008,187.57142857142858,10.293317295817756,6.15,0.3397057550292605,7
6,Male,Ntg,6% Extruded,B6xBXD89,0.23666666666666666,0.40991869112463425,3.316666666666667,4.1353153849897994,24.003333333333334,13.316656236958787,41.333333333333336,19.876172502102445,43.556666666666665,23.13546267817727,12.7,3.149110985659287,13.805000000000001,6.704414142935983,44.94,31.263638623807054,36.36333333333333,27.458999132039263,16.706666666666667,3.4640198228840045,18.7,12.468311834406453,6,3.852882038163121,24.53,12.114953569865634,13.709999999999999,2.573849257435252,209,0,6.85,0,3
6,Male,Ntg,6% Extruded,B6xBXD98,0,NA,15.33,NA,36,NA,44.67,NA,64,NA,14.29,NA,15.467999999999998,NA,22.17,NA,48.78,NA,47.45,NA,31.26,NA,27.11,NA,35.42,NA,22.92,NA,199,NA,6.52,NA,1
6,Male,Ntg,6% Extruded,B6xBXD99,1.5990909090909091,1.9713419517955506,32.484545454545454,20.660105693648504,42.24272727272727,18.33548095410049,44.78909090909091,17.74221488684288,56.42454545454545,18.75596404541039,12.72,4.148633509964456,7.436636363636362,6.61733247272233,40.697272727272725,17.695029296900916,44.72909090909091,25.3276522617259,33.942727272727275,25.15079008337873,27.292727272727273,18.948751458029676,20.382727272727273,11.070645049778348,33.414545454545454,16.2631561288923,17.24818181818182,3.9183665427874868,187.1818181818182,9.505978979759863,6.136363636363637,0.3110393135046673,11
